"ts_code","sub_code","name","ipo_date","issue_date","amount","market_amount","price","pe","limit_amount","funds","ballot"
"002332.SZ","2332.0","仙琚制药","20091228.0","20100112","8540.0","6832.0","8.2","45.56","6.0","7.0028","0.31"
"002333.SZ","2333.0","罗普斯金","20091228.0","20100112","3920.0","3136.0","22.0","62.86","3.0","8.624","0.46"
"002334.SZ","2334.0","英威腾","20100104.0","20100113","1600.0","1280.0","48.0","78.69","1.0","7.68","0.46"
"002335.SZ","2335.0","科华恒盛","20100104.0","20100113","1950.0","1560.0","27.35","52.6","1.55","5.3333","0.23"
"002336.SZ","2336.0","人人乐","20100104.0","20100113","10000.0","8000.0","26.98","49.05","8.0","26.98","0.57"
"002337.SZ","2337.0","赛象科技","20100105.0","20100115","3000.0","2400.0","31.0","51.67","2.4","9.3","0.98"
"002338.SZ","2338.0","奥普光电","20100105.0","20100115","2000.0","1600.0","22.0","50.0","1.5","4.4","0.48"
"002339.SZ","2339.0","积成电子","20100111.0","20100122","2200.0","1760.0","25.0","60.98","1.7","5.5","0.52"
"002340.SZ","2340.0","格林美","20100111.0","20100122","2333.0","1873.0","32.0","78.05","1.8","7.4656","0.81"
"002341.SZ","2341.0","新纶科技","20100111.0","20100122","1900.0","1520.0","23.0","63.36","1.5","4.37","0.52"
"002342.SZ","2342.0","巨力索具","20100113.0","20100126","5000.0","4000.0","24.0","55.81","4.0","12.0","0.43"
"002343.SZ","2343.0","禾欣股份","20100113.0","20100126","2500.0","2000.0","31.0","70.45","2.0","7.75","0.42"
"002344.SZ","2344.0","海宁皮城","20100113.0","20100126","7000.0","5600.0","20.0","69.33","5.6","14.0","0.53"
"002345.SZ","2345.0","潮宏基","20100118.0","20100128","3000.0","2400.0","33.0","79.17","2.0","9.9","0.39"
"002346.SZ","2346.0","柘中建设","20100118.0","20100128","3500.0","2800.0","19.9","58.19","2.0","6.965","0.36"
"002347.SZ","2347.0","泰尔重工","20100118.0","20100128","2600.0","2080.0","22.5","44.12","2.0","5.85","0.25"
"002348.SZ","2348.0","高乐股份","20100120.0","20100203","3800.0","3040.0","21.98","70.9","3.0","8.3524","0.86"
"002349.SZ","2349.0","精华制药","20100120.0","20100203","2000.0","1600.0","19.8","73.33","1.6","3.96","0.56"
"002350.SZ","2350.0","北京科锐","20100120.0","20100203","2700.0","2160.0","24.0","45.28","2.0","6.48","0.61"
"002351.SZ","2351.0","漫步者","20100125.0","20100205","3700.0","2960.0","33.5","76.14","2.0","12.395","0.64"
"002352.SZ","2352.0","鼎泰新材","20100125.0","20100205","1950.0","1560.0","32.0","65.88","1.5","6.24","0.39"
"002353.SZ","2353.0","杰瑞股份","20100125.0","20100205","2900.0","2320.0","59.5","81.78","2.0","17.255","0.89"
"002354.SZ","2354.0","科冕木业","20100127.0","20100209","2350.0","1880.0","12.33","56.05","1.85","2.8976","0.25"
"002355.SZ","2355.0","兴民钢圈","20100127.0","20100209","5260.0","4260.0","14.5","58.0","4.0","7.627","0.36"
"002356.SZ","2356.0","浩宁达","20100127.0","20100209","2000.0","1600.0","36.5","63.81","1.5","7.3","0.44"
"002357.SZ","2357.0","富临运业","20100201.0","20100210","2100.0","1680.0","14.97","42.29","1.65","3.1437","0.25"
"002358.SZ","2358.0","森源电气","20100201.0","20100210","2200.0","1760.0","26.0","54.17","1.7","5.72","0.28"
"002359.SZ","2359.0","齐星铁塔","20100201.0","20100210","2750.0","2200.0","16.98","54.77","2.0","4.6695","0.33"
"002360.SZ","2360.0","同德化工","20100209.0","20100303","1500.0","1200.0","23.98","32.85","1.2","3.597","0.62"
"002361.SZ","2361.0","神剑股份","20100209.0","20100303","2000.0","1600.0","17.0","36.17","1.5","3.4","0.56"
"002362.SZ","2362.0","汉王科技","20100209.0","20100303","2700.0","2160.0","41.9","68.69","2.0","11.313","1.31"
"002363.SZ","2363.0","隆基机械","20100222.0","20100305","3000.0","2400.0","18.0","36.0","2.4","5.4","0.32"
"002364.SZ","2364.0","中恒电气","20100222.0","20100305","1680.0","1344.0","22.35","37.25","1.3","3.7548","0.26"
"002365.SZ","2365.0","永安药业","20100222.0","20100305","2350.0","1880.0","31.0","46.27","1.8","7.285","0.37"
"002366.SZ","2366.0","丹甫股份","20100302.0","20100312","3350.0","2680.0","15.0","29.4","2.5","5.025","0.27"
"002367.SZ","2367.0","康力电梯","20100302.0","20100312","3350.0","2680.0","27.1","44.35","2.0","9.0785","0.72"
"002368.SZ","2368.0","太极股份","20100302.0","20100312","2500.0","2000.0","29.0","46.77","2.0","7.25","0.37"
"002369.SZ","2369.0","卓翼科技","20100303.0","20100316","2500.0","2000.0","22.58","53.76","2.0","5.645","0.51"
"002370.SZ","2370.0","亚太药业","20100303.0","20100316","3000.0","2400.0","16.0","39.9","2.0","4.8","0.37"
"002371.SZ","2371.0","七星电子","20100303.0","20100316","1656.0","1324.8","33.0","47.83","1.3","5.4648","0.48"
"002372.SZ","2372.0","伟星新材","20100308.0","20100318","6340.0","5072.0","17.97","35.24","5.0","11.393","0.41"
"002373.SZ","2373.0","联信永益","20100308.0","20100318","1750.0","1400.0","28.0","42.42","1.4","4.9","0.26"
"002374.SZ","2374.0","丽鹏股份","20100308.0","20100318","1350.0","1080.0","23.8","44.91","1.0","3.213","0.34"
"002375.SZ","2375.0","亚厦股份","20100312.0","20100323","5300.0","4240.0","31.86","50.57","4.0","16.8858","0.59"
"002376.SZ","2376.0","新北洋","20100312.0","20100323","3800.0","3040.0","22.58","46.08","3.0","8.5804","0.27"
"002377.SZ","2377.0","国创高新","20100312.0","20100323","2700.0","2160.0","19.8","61.88","2.0","5.346","0.31"
"002378.SZ","2378.0","章源钨业","20100319.0","20100331","4300.0","3440.0","13.0","52.0","3.4","5.59","0.35"
"002379.SZ","2379.0","鲁丰股份","20100319.0","20100331","1950.0","1560.0","33.0","80.49","1.5","6.435","0.7"
"002380.SZ","2380.0","科远股份","20100319.0","20100331","1700.0","1360.0","39.0","59.22","1.3","6.63","0.52"
"002381.SZ","2381.0","双箭股份","20100324.0","20100402","2000.0","1600.0","32.0","41.03","1.5","6.4","0.34"
"002382.SZ","2382.0","蓝帆股份","20100324.0","20100402","2000.0","1600.0","35.0","47.03","1.6","7.0","0.45"
"002383.SZ","2383.0","合众思壮","20100324.0","20100402","3000.0","2400.0","37.0","59.68","2.0","11.1","0.39"
"002384.SZ","2384.0","东山精密","20100329.0","20100409","4000.0","3200.0","26.0","57.78","3.2","10.4","0.48"
"002385.SZ","2385.0","大北农","20100329.0","20100409","6080.0","4864.0","35.0","53.03","4.8","21.28","0.81"
"002386.SZ","2386.0","天原集团","20100329.0","20100409","10000.0","8000.0","15.36","39.38","8.0","15.36","0.61"
"002387.SZ","2387.0","黑牛食品","20100331.0","20100413","3350.0","2680.0","27.0","55.21","2.6","9.045","0.94"
"002388.SZ","2388.0","新亚制程","20100331.0","20100413","2800.0","2240.0","15.0","55.56","2.0","4.2","0.49"
"002389.SZ","2389.0","南洋科技","20100331.0","20100413","1700.0","1360.0","30.0","50.85","1.2","5.1","0.51"
"002390.SZ","2390.0","信邦制药","20100406.0","20100416","2170.0","1736.0","33.0","63.46","1.7","7.161","0.28"
"002391.SZ","2391.0","长青股份","20100406.0","20100416","2500.0","2000.0","51.0","50.0","2.0","12.75","0.48"
"002392.SZ","2392.0","北京利尔","20100413.0","20100423","3375.0","2700.0","42.0","59.15","2.7","14.175","0.63"
"002393.SZ","2393.0","力生制药","20100413.0","20100423","4600.0","3680.0","45.0","54.88","3.65","20.7","0.63"
"002394.SZ","2394.0","联发股份","20100414.0","20100423","2700.0","2160.0","45.0","31.47","2.0","12.15","0.98"
"002395.SZ","2395.0","双象股份","20100419.0","20100429","2250.0","1800.0","25.0","54.35","1.5","5.625","0.27"
"002396.SZ","2396.0","星网锐捷","20100607.0","20100623","4400.0","3520.0","23.2","40.38","3.5","10.208","0.72"
"002397.SZ","2397.0","梦洁家纺","20100419.0","20100429","1600.0","1280.0","51.0","53.13","1.2","8.16","0.41"
"002398.SZ","2398.0","建研集团","20100426.0","20100506","3000.0","2400.0","28.0","52.3","2.0","8.4","0.43"
"002399.SZ","2399.0","海普瑞","20100426.0","20100506","4010.0","3210.0","148.0","73.27","3.0","59.348","1.25"
"002400.SZ","2400.0","省广股份","20100426.0","20100506","2060.0","1648.0","39.8","62.99","1.6","8.1988","0.52"
"002401.SZ","2401.0","交技发展","20100426.0","20100506","1330.0","1064.0","26.4","52.8","1.0","3.5112","0.26"
"002402.SZ","2402.0","和而泰","20100428.0","20100511","1670.0","1336.0","35.0","77.78","1.3","5.845","0.71"
"002403.SZ","2403.0","爱仕达","20100428.0","20100511","6000.0","4800.0","18.8","56.97","4.0","11.28","1.04"
"002404.SZ","2404.0","嘉欣丝绸","20100428.0","20100511","3350.0","2680.0","22.0","47.83","2.0","7.37","1.27"
"002405.SZ","2405.0","四维图新","20100504.0","20100518","5600.0","4480.0","25.6","80.0","4.0","14.336","0.62"
"002406.SZ","2406.0","远东传动","20100504.0","20100518","4700.0","3760.0","26.6","42.22","3.7","12.502","0.8"
"002407.SZ","2407.0","多氟多","20100504.0","20100518","2700.0","2160.0","39.39","59.68","2.1","10.6353","0.75"
"002408.SZ","2408.0","齐翔腾达","20100504.0","20100518","6500.0","5200.0","28.88","43.1","5.0","18.772","1.06"
"002409.SZ","2409.0","雅克科技","20100511.0","20100525","2800.0","2240.0","30.0","46.88","2.0","8.4","0.45"
"002410.SZ","2410.0","广联达","20100511.0","20100525","2500.0","2000.0","58.0","59.79","2.0","14.5","0.67"
"002411.SZ","2411.0","九九久","20100511.0","20100525","2180.0","1744.0","25.8","71.95","1.5","5.6244","0.56"
"002412.SZ","2412.0","汉森制药","20100511.0","20100525","1900.0","1520.0","35.8","55.08","1.5","6.802","0.38"
"002413.SZ","2413.0","常发股份","20100517.0","20100528","3700.0","2960.0","18.0","41.9","2.95","6.66","0.55"
"002414.SZ","2414.0","高德红外","20100705.0","20100716","7500.0","6000.0","26.0","56.52","6.0","19.5","2.36"
"002415.SZ","2415.0","海康威视","20100517.0","20100528","5000.0","4000.0","68.0","49.28","4.0","34.0","1.55"
"002416.SZ","2416.0","爱施德","20100517.0","20100528","5000.0","4000.0","45.0","49.45","4.0","22.5","1.52"
"002417.SZ","2417.0","三元达","20100519.0","20100601","3000.0","2400.0","20.0","54.05","2.4","6.0","0.56"
"002418.SZ","2418.0","康盛股份","20100519.0","20100601","3600.0","2880.0","19.98","46.57","2.8","7.1928","1.43"
"002419.SZ","2419.0","天虹商场","20100519.0","20100601","5010.0","4008.0","40.0","46.51","4.0","20.04","2.36"
"002420.SZ","2420.0","毅昌股份","20100519.0","20100601","6300.0","5040.0","13.8","48.76","5.0","8.694","1.68"
"002421.SZ","2421.0","达实智能","20100524.0","20100603","2000.0","1600.0","20.5","64.06","1.6","4.1","0.37"
"002422.SZ","2422.0","科伦药业","20100524.0","20100603","6000.0","4800.0","83.36","48.16","4.8","50.016","3.1"
"002423.SZ","2423.0","中原特钢","20100524.0","20100603","7900.0","6320.0","9.0","47.37","6.3","7.11","1.6"
"002424.SZ","2424.0","贵州百灵","20100524.0","20100603","3700.0","2960.0","40.0","52.63","2.0","14.8","1.02"
"002425.SZ","2425.0","凯撒股份","20100526.0","20100608","2700.0","2160.0","22.0","43.14","2.0","5.94","1.31"
"002426.SZ","2426.0","胜利精密","20100526.0","20100608","4010.0","3208.0","13.99","34.89","3.0","5.61","0.9"
"002427.SZ","2427.0","尤夫股份","20100526.0","20100608","4600.0","3680.0","13.5","40.91","3.6","6.21","1.47"
"002428.SZ","2428.0","云南锗业","20100526.0","20100608","3200.0","2560.0","30.0","65.22","2.0","9.6","0.82"
"002429.SZ","2429.0","兆驰股份","20100531.0","20100610","5600.0","4480.0","30.0","65.22","4.4","16.8","2.45"
"002430.SZ","2430.0","杭氧股份","20100531.0","20100610","7100.0","5680.0","18.0","31.03","5.65","12.78","1.11"
"002431.SZ","2431.0","棕榈园林","20100531.0","20100610","3000.0","2400.0","45.0","72.93","2.4","13.5","0.89"
"002432.SZ","2432.0","九安医疗","20100531.0","20100610","3100.0","2480.0","19.38","62.52","2.4","6.0078","0.49"
"002433.SZ","2433.0","皮宝制药","20100602.0","20100618","2500.0","2000.0","29.82","57.35","2.0","7.455","1.39"
"002434.SZ","2434.0","万里扬","20100602.0","20100618","4250.0","3400.0","30.0","38.96","3.4","12.75","3.45"
"002435.SZ","2435.0","长江润发","20100602.0","20100618","3300.0","2640.0","15.5","49.16","2.6","5.115","2.02"
"002436.SZ","2436.0","兴森科技","20100602.0","20100618","2793.0","2234.4","36.5","53.68","2.2","10.1945","2.09"
"002437.SZ","2437.0","誉衡药业","20100607.0","20100623","3500.0","2800.0","50.0","54.35","2.8","17.5","1.15"
"002438.SZ","2438.0","江苏神通","20100607.0","20100623","2600.0","2080.0","22.0","59.46","2.0","5.72","0.76"
"002439.SZ","2439.0","启明星辰","20100607.0","20100623","2500.0","2000.0","25.0","58.97","2.0","6.25","0.52"
"002440.SZ","2440.0","闰土股份","20100623.0","20100706","7382.0","5905.6","31.2","30.29","5.9","23.0318","1.45"
"002441.SZ","2441.0","众业达","20100623.0","20100706","2900.0","2320.0","39.9","37.35","2.3","11.571","0.57"
"002442.SZ","2442.0","龙星化工","20100623.0","20100706","5000.0","4000.0","12.5","36.76","4.0","6.25","0.44"
"002443.SZ","2443.0","金洲管道","20100623.0","20100706","3350.0","2680.0","22.0","30.25","2.6","7.37","0.43"
"002444.SZ","2444.0","巨星科技","20100630.0","20100713","6350.0","5080.0","29.0","34.75","5.0","18.415","2.1"
"002445.SZ","2445.0","中南重工","20100630.0","20100713","3100.0","2480.0","18.8","34.18","2.4","5.828","1.39"
"002446.SZ","2446.0","盛路通信","20100630.0","20100713","2600.0","2080.0","17.82","46.53","2.0","4.6332","0.61"
"002447.SZ","2447.0","壹桥苗业","20100630.0","20100713","1700.0","1360.0","28.98","47.51","1.3","4.9266","0.7"
"002448.SZ","2448.0","中原内配","20100705.0","20100716","2350.0","1880.0","21.8","31.14","1.8","5.123","0.77"
"002449.SZ","2449.0","国星光电","20100705.0","20100716","5500.0","4400.0","28.0","53.85","4.0","15.4","1.77"
"002450.SZ","2450.0","康得新","20100705.0","20100716","4040.0","3232.0","14.2","52.59","3.2","5.7368","0.94"
"002451.SZ","2451.0","摩恩电气","20100707.0","20100720","3660.0","2928.0","10.0","31.25","2.9","3.66","0.6"
"002452.SZ","2452.0","长高集团","20100707.0","20100720","2500.0","2000.0","25.88","35.45","2.0","6.47","1.6"
"002453.SZ","2453.0","天马精化","20100707.0","20100720","3000.0","2400.0","14.96","40.43","2.4","4.488","1.03"
"002454.SZ","2454.0","松芝股份","20100707.0","20100720","6000.0","4800.0","18.2","30.16","4.8","10.92","2.64"
"002455.SZ","2455.0","百川股份","20100721.0","20100803","2200.0","1760.0","20.0","33.28","1.5","4.4","0.37"
"002456.SZ","2456.0","欧菲光","20100721.0","20100803","2400.0","1920.0","30.0","58.69","1.9","7.2","0.38"
"002457.SZ","2457.0","青龙管业","20100721.0","20100803","3500.0","2800.0","25.0","33.33","2.8","8.75","0.6"
"002458.SZ","2458.0","益生股份","20100728.0","20100810","2700.0","2160.0","24.0","32.43","2.1","6.48","0.59"
"002459.SZ","2459.0","天业通联","20100728.0","20100810","4300.0","3440.0","22.46","49.91","3.4","9.6578","0.91"
"002460.SZ","2460.0","赣锋锂业","20100728.0","20100810","2500.0","2000.0","20.7","69.42","2.0","5.175","0.35"
"002461.SZ","2461.0","珠江啤酒","20100804.0","20100818","7000.0","5600.0","5.8","44.62","5.6","4.06","0.47"
"002462.SZ","2462.0","嘉事堂","20100804.0","20100818","4000.0","3200.0","12.0","50.0","3.0","4.8","0.45"
"002463.SZ","2463.0","沪电股份","20100804.0","20100818","8000.0","6400.0","16.0","35.56","6.4","12.8","0.97"
"002464.SZ","2464.0","金利科技","20100818.0","20100831","3500.0","2800.0","15.5","51.67","2.8","5.425","0.46"
"002465.SZ","2465.0","海格通信","20100818.0","20100831","8500.0","6800.0","38.0","71.2","6.8","32.3","1.51"
"002466.SZ","2466.0","天齐锂业","20100818.0","20100831","2450.0","1960.0","30.0","90.36","1.9","7.35","0.4"
"002467.SZ","2467.0","二六三","20100825.0","20100908","3000.0","2400.0","26.0","50.0","2.4","7.8","0.7"
"002468.SZ","2468.0","艾迪西","20100825.0","20100908","4000.0","3200.0","12.5","39.06","3.0","5.0","0.59"
"002469.SZ","2469.0","三维工程","20100825.0","20100908","1660.0","1328.0","33.93","60.59","1.3","5.6324","0.69"
"002470.SZ","2470.0","金正大","20100825.0","20100908","10000.0","8000.0","15.0","50.0","8.0","15.0","0.92"
"002471.SZ","2471.0","中超电缆","20100830.0","20100910","4000.0","3200.0","14.8","49.33","3.2","5.92","0.34"
"002472.SZ","2472.0","双环传动","20100830.0","20100910","3000.0","2400.0","28.0","51.85","2.0","8.4","0.43"
"002473.SZ","2473.0","圣莱达","20100830.0","20100910","2000.0","1600.0","16.0","48.48","1.6","3.2","0.29"
"002474.SZ","2474.0","榕基软件","20100901.0","20100915","2600.0","2080.0","37.0","81.32","2.0","9.62","0.6"
"002475.SZ","2475.0","立讯精密","20100901.0","20100915","4380.0","3504.0","28.8","72.0","3.5","12.6144","0.88"
"002476.SZ","2476.0","宝莫股份","20100901.0","20100915","3000.0","2400.0","23.0","63.89","2.0","6.9","0.58"
"002477.SZ","2477.0","雏鹰农牧","20100901.0","20100915","3350.0","2680.0","35.0","60.98","2.0","11.725","0.84"
"002478.SZ","2478.0","常宝股份","20100908.0","20100921","6950.0","5560.0","16.78","38.14","5.5","11.6621","0.67"
"002479.SZ","2479.0","富春环保","20100908.0","20100921","5400.0","4320.0","25.8","73.71","4.3","13.932","0.6"
"002480.SZ","2480.0","新筑股份","20100908.0","20100921","3500.0","2800.0","38.0","55.95","2.8","13.3","1.02"
"002481.SZ","2481.0","双塔食品","20100908.0","20100921","1500.0","1200.0","39.8","67.46","1.2","5.97","0.76"
"002482.SZ","2482.0","广田股份","20100915.0","20100929","4000.0","3200.0","51.98","85.21","3.2","20.792","1.83"
"002483.SZ","2483.0","润邦股份","20100915.0","20100929","5000.0","4000.0","29.0","41.67","4.0","14.5","1.01"
"002484.SZ","2484.0","江海股份","20100915.0","20100929","4000.0","3200.0","20.5","52.03","3.2","8.2","0.58"
"002485.SZ","2485.0","希努尔","20100927.0","20101015","5000.0","4000.0","26.6","48.36","4.0","13.3","1.32"
"002486.SZ","2486.0","嘉麟杰","20100927.0","20101015","5200.0","4160.0","10.9","54.5","4.0","5.668","0.56"
"002487.SZ","2487.0","大金重工","20100927.0","20101015","3000.0","2400.0","38.6","50.79","2.4","11.58","0.89"
"002488.SZ","2488.0","金固股份","20101011.0","20101021","3000.0","2400.0","22.0","73.33","2.0","6.6","0.68"
"002489.SZ","2489.0","浙江永强","20101011.0","20101021","6000.0","4800.0","38.0","51.35","4.0","22.8","1.88"
"002490.SZ","2490.0","山东墨龙","20101011.0","20101021","7000.0","5600.0","18.0","32.73","5.6","12.6","1.0"
"002491.SZ","2491.0","通鼎光电","20101011.0","20101021","6700.0","5360.0","14.5","46.77","5.3","9.715","0.53"
"002492.SZ","2492.0","恒基达鑫","20101020.0","20101102","3000.0","2400.0","16.0","44.2","2.0","4.8","0.42"
"002493.SZ","2493.0","荣盛石化","20101020.0","20101102","5600.0","4480.0","53.8","38.16","4.4","30.128","1.83"
